Date,Open,High,Low,Close,Adj Close,Volume
2015-05-03,1245.5,1294,1226.849976,1263.619995,1118.563965,14748798
2015-05-10,1267.5,1282.5,1240.219971,1255.569946,1111.43811,9674746
2015-05-17,1257.050049,1314.380005,1248.380005,1308.949951,1158.690308,12634498
2015-05-24,1310,1324.300049,1291.119995,1305.150024,1155.326538,11752548
2015-05-31,1304.719971,1323.550049,1285,1287.930054,1140.083374,13062770
2015-06-07,1295,1306.5,1238.400024,1252.900024,1129.888794,11331376
2015-06-14,1252.650024,1277.5,1240.5,1274.780029,1149.620605,9932948
2015-06-21,1273.5,1304,1272.069946,1296.400024,1169.118042,6391660
2015-06-28,1286,1305,1270,1301.949951,1174.122925,6611766
2015-07-05,1290.150024,1323.449951,1227.5,1237.180054,1115.712402,17690800
2015-07-12,1237.699951,1285.050049,1237.699951,1282.199951,1156.31189,8514376
2015-07-19,1282,1300.180054,1241.5,1252.569946,1129.591187,6520666
2015-07-26,1244,1259.5,1236.400024,1255.380005,1137.002441,11042594
2015-08-02,1251.699951,1291.5,1243,1276.030029,1155.705322,7910882
2015-08-09,1286,1359.680054,1271.050049,1351.599976,1224.149414,10811662
2015-08-16,1345.050049,1376.430054,1327.5,1338.069946,1211.89502,10266018
2015-08-23,1319.5,1322.5,1255.969971,1285.430054,1164.219238,19843252
2015-08-30,1295,1310.219971,1265,1273.719971,1153.613159,15137066
2015-09-06,1276.5,1289.25,1261.75,1276,1155.677979,9850496
2015-09-13,1282.5,1293,1268,1275.619995,1155.333862,7181328
2015-09-20,1275,1295,1245,1290.199951,1168.539185,6772692
2015-09-27,1297,1324.969971,1284.930054,1322.300049,1197.612183,11895508
2015-10-04,1326.349976,1385,1304,1314.819946,1190.837646,15459700
2015-10-11,1327.5,1330.180054,1232.5,1236,1119.449829,22522290
2015-10-18,1245,1274,1227.930054,1268.569946,1148.948853,10090812
2015-10-25,1274.5,1274.5,1242.5,1247.599976,1139.852661,8847404
2015-11-01,1250,1273.900024,1240,1252.880005,1144.676392,6179756
2015-11-08,1247.5,1251.380005,1193.280029,1198.699951,1095.175659,6126708
2015-11-15,1195,1211.780029,1173,1199.180054,1095.61438,9427940
2015-11-22,1202.650024,1206.699951,1166.25,1176.680054,1075.057739,6739220
2015-11-29,1182.5,1195.619995,1160.550049,1164.199951,1063.655273,10991788
2015-12-06,1166.099976,1195.969971,1157.619995,1193,1089.968262,11181740
2015-12-13,1167.599976,1222.5,1165.300049,1208.400024,1104.03833,9934148
2015-12-20,1209.969971,1225,1200,1217.119995,1112.005127,4863956
2015-12-27,1214,1233.199951,1203.75,1208.199951,1103.855225,8971064
2016-01-03,1205.069946,1207,1170.5,1198.800049,1095.267212,12308556
2016-01-10,1191.25,1192,1125,1130.550049,1032.911499,17170374
2016-01-17,1131,1151.030029,1121.5,1147.880005,1048.744751,8816500
2016-01-24,1150.949951,1200,1140.949951,1195.650024,1097.684814,8366950
2016-01-31,1195.550049,1220,1179.5,1210.969971,1111.749634,6932596
2016-02-07,1200,1206.030029,1082,1113.300049,1022.082336,9578976
2016-02-14,1125,1163.5,1120,1159.819946,1064.790771,8061744
2016-02-21,1160.119995,1171.5,1092.819946,1105.25,1014.691711,7659156
2016-02-28,1118.5,1195.5,1057.5,1178.780029,1082.197144,9880214
2016-03-06,1178.780029,1195.430054,1147.569946,1182.619995,1085.722534,6478130
2016-03-13,1181,1215,1153.449951,1212.930054,1113.549072,10603502
2016-03-20,1213,1243.949951,1210,1236.900024,1135.555054,6567400
2016-03-27,1245.5,1275,1217.050049,1226.949951,1126.420166,14701546
2016-04-03,1228,1244.5,1213.5,1216.030029,1116.395142,8797738
2016-04-10,1216.5,1272.5,1206.5,1263.099976,1159.608521,5305744
2016-04-17,1226.5,1276.75,1202.099976,1208.530029,1109.509521,18016378
2016-04-24,1201.150024,1271,1201.150024,1267.75,1163.877197,14035614
2016-05-01,1264.5,1265,1215.5,1236.699951,1135.371338,6766866
2016-05-08,1236.699951,1284.949951,1228.199951,1261.699951,1158.32312,7713338
2016-05-15,1269,1295.619995,1261.25,1264.650024,1161.03125,6638674
2016-05-22,1272,1289.930054,1229.800049,1286.319946,1180.925659,7468776
2016-05-29,1291.5,1329,1281,1314.780029,1207.053833,9947692
2016-06-05,1310.25,1319.5,1276.599976,1277.880005,1173.177368,6421456
2016-06-12,1270,1305,1258.219971,1301.300049,1219.72644,6302450
2016-06-19,1301.300049,1338.849976,1257.069946,1286.969971,1206.2948,9825840
2016-06-26,1273.5,1282.300049,1229.199951,1250.430054,1172.04541,18622462
2016-07-03,1258,1262.930054,1201.75,1213.300049,1137.24292,9216388
2016-07-10,1215,1264.5,1213.280029,1222.680054,1146.035034,16147822
2016-07-17,1223.5,1262,1213.75,1257.550049,1178.718994,11821362
2016-07-24,1256,1317.449951,1252.900024,1309.650024,1227.552856,12870760
2016-07-31,1316,1362.5,1316,1324.550049,1247.969727,12118468
2016-08-07,1320,1372.400024,1289.430054,1369.219971,1290.056885,10942732
2016-08-14,1369.219971,1370,1300,1301.75,1226.487549,8740628
2016-08-21,1294,1302.469971,1258.599976,1262.469971,1189.478882,8075530
2016-08-28,1267.469971,1275,1233.380005,1257.400024,1184.702026,9252488
2016-09-04,1257.400024,1260.069946,1142.380005,1176.219971,1108.215332,15857060
2016-09-11,1168.5,1188.800049,1155,1180.849976,1112.577637,11271280
2016-09-18,1182.5,1214,1175,1199.050049,1129.725464,10323418
2016-09-25,1200.550049,1228.25,1197.5,1215.400024,1145.130249,11302918
2016-10-02,1225,1228.819946,1179.099976,1183.900024,1115.451538,8860036
2016-10-09,1184.949951,1193.5,1145.5,1183.099976,1114.697632,14116690
2016-10-16,1184.449951,1215.949951,1172.199951,1214.319946,1144.112671,9367550
2016-10-23,1214.099976,1217.449951,1182.75,1199.349976,1130.008179,9156490
2016-10-30,1199.349976,1199.849976,1142.25,1165.280029,1103.816406,7906914
2016-11-06,1168.949951,1172.449951,1043.099976,1050.569946,995.156738,13052762
2016-11-13,1050.569946,1104.449951,1025.949951,1062.550049,1006.505127,14955504
2016-11-20,1063.099976,1153.619995,1052.5,1150.180054,1089.513062,11690416
2016-11-27,1147,1159.719971,1102.599976,1110.930054,1052.333374,9933508
2016-12-04,1114.5,1118.930054,1072.819946,1097.619995,1039.72522,10736940
2016-12-11,1097.400024,1145,1081.5,1141.319946,1081.119995,11612298
2016-12-18,1140,1172.5,1130.650024,1144.050049,1083.706177,9279126
2016-12-25,1133,1189.300049,1133,1182.780029,1120.393188,6911782
2017-01-01,1183.300049,1194.969971,1128.550049,1140.699951,1080.532715,8944822
2017-01-08,1137.5,1180,1118.930054,1124.650024,1065.329346,18125742
2017-01-15,1125,1150,1114,1142.680054,1082.408447,13800260
2017-01-22,1132.5,1189.380005,1129.900024,1178.900024,1116.718018,11584490
2017-01-29,1170.5,1175.969971,1076.5,1116.280029,1063.450195,20271766
2017-02-05,1129,1212.219971,1107.469971,1198.969971,1142.226807,16251494
2017-02-12,1198,1239,1187.550049,1203.949951,1146.971069,14677116
2017-02-19,1212.5,1277.5,1200.069946,1240.900024,1182.172363,18833908
2017-02-26,1239.550049,1255,1225,1247.030029,1188.012207,8184006
2017-03-05,1240,1274.780029,1227.280029,1271.119995,1210.962158,6733764
2017-03-12,1271.119995,1293.569946,1246.930054,1262.880005,1203.112061,10589760
2017-03-19,1262.969971,1262.969971,1211.650024,1213.599976,1156.164429,16470408
2017-03-26,1213.469971,1232.5,1203,1215.900024,1158.355591,9905322
2017-04-02,1217.5,1217.5,1196.069946,1214.530029,1157.050415,8100172
2017-04-09,1216,1224.5,1160.530029,1164.319946,1109.216553,7652058
2017-04-16,1165.199951,1174.349976,1126.400024,1155.400024,1100.71875,12058310
2017-04-23,1150,1172.219971,1134,1136.569946,1082.779785,15649864
2017-04-30,1136.569946,1175,1134.25,1160.25,1105.339233,10287784
2017-05-07,1160.5,1184.949951,1158,1180.319946,1124.459473,8454188
2017-05-14,1187.550049,1286,1170.800049,1253.569946,1194.242798,15219466
2017-05-21,1255,1318.780029,1255,1289.119995,1228.110229,12403728
2017-05-28,1289.5,1298.25,1262.5,1282.449951,1221.755859,7615366
2017-06-04,1282.5,1354.469971,1243,1253.5,1194.17627,18853432
2017-06-11,1248.5,1256.449951,1193.25,1199.849976,1143.065063,9738686
2017-06-18,1208.449951,1224.5,1177,1180.849976,1150.403442,12174156
2017-06-25,1180.849976,1192.349976,1161.550049,1181.180054,1150.725098,7989730
2017-07-02,1178.699951,1191.530029,1162.75,1165.969971,1135.907104,5765824
2017-07-09,1203,1257.400024,1187.5,1198.719971,1167.812866,14607954
2017-07-16,1198.849976,1250,1191.099976,1245.599976,1213.483887,11366320
2017-07-23,1241,1292.400024,1221,1242.150024,1210.122925,12048116
2017-07-30,1235.5,1264.150024,1231,1261.400024,1235.821533,8288584
2017-08-06,1258.25,1267.5,1240.599976,1248.030029,1222.722656,6873332
2017-08-13,1251.5,1274.949951,1231.050049,1256.900024,1231.412964,6749574
2017-08-20,1252.75,1274.5,1236.569946,1248.300049,1222.987305,6622340
2017-08-27,1252.300049,1252.699951,1218.280029,1228.219971,1203.314453,7807174
2017-09-03,1226.550049,1245,1218.530029,1235.300049,1210.250977,5349072
2017-09-10,1235.599976,1265.819946,1225,1253.030029,1227.621338,7433786
2017-09-17,1252.469971,1270.5,1237.150024,1251.800049,1226.41626,7718132
2017-09-24,1248.280029,1267,1210.75,1217.969971,1193.272095,11377024
2017-10-01,1217.969971,1227.5,1212.199951,1223.319946,1198.513794,6297658
2017-10-08,1220.530029,1304.469971,1220.530029,1279.300049,1253.358765,13596048
2017-10-15,1277.530029,1307.469971,1277.530029,1291.949951,1265.752075,4262572
2017-10-22,1292,1314.5,1258.949951,1292.150024,1265.94812,8747036
2017-10-29,1293,1337,1289.430054,1310.050049,1290.492188,5607076
2017-11-05,1310,1384,1305.880005,1354.380005,1334.160278,7985142
2017-11-12,1351.030029,1388.699951,1343.469971,1353.650024,1333.441284,12804028
2017-11-19,1357.5,1363.449951,1333,1344.030029,1323.964844,7445844
2017-11-26,1344,1351.199951,1310.75,1314.969971,1295.338745,9547140
2017-12-03,1311,1329.25,1298.5,1300.75,1281.331055,6546384
2017-12-10,1304.180054,1336.319946,1265.550049,1272.800049,1253.79834,14073994
2017-12-17,1268.5,1331.949951,1247.180054,1323.380005,1303.623169,10519498
2017-12-24,1323.380005,1354.449951,1302.819946,1350.599976,1330.436768,8129700
2017-12-31,1341.150024,1349.75,1310.099976,1344.599976,1324.526367,6595958
2018-01-07,1350,1410.949951,1338.280029,1388.180054,1367.455688,12638524
2018-01-14,1388.569946,1491,1367.530029,1479.650024,1457.560303,14035250
2018-01-21,1480.5,1629.530029,1461,1560.530029,1537.232788,17062102
2018-01-28,1565.699951,1612.5,1544.400024,1576.819946,1560.66272,12616152
2018-02-04,1555,1594,1448.319946,1485.849976,1470.624878,12452834
2018-02-11,1489.150024,1511.680054,1446.25,1466.530029,1451.50293,9803086
2018-02-18,1472.5,1544.5,1447.599976,1537.900024,1522.141602,13372030
2018-02-25,1537.5,1544.969971,1510,1518.849976,1503.286743,7506670
2018-03-04,1524.5,1563.5,1488.599976,1517.050049,1501.505249,10506966
2018-03-11,1521.5,1541.949951,1402.5,1412.849976,1398.372925,103373550
2018-03-18,1414.5,1442.150024,1399.030029,1409.069946,1394.631592,17402818
2018-03-25,1409.5,1437.5,1390.780029,1424.569946,1409.972778,12324438
2018-04-01,1420,1481.880005,1420,1475.150024,1460.034546,9380540
2018-04-08,1469.849976,1620.400024,1457.5,1576.650024,1560.494507,19838292
2018-04-15,1558,1711.180054,1555.380005,1701.219971,1683.788086,35291678
2018-04-22,1712,1780,1671.25,1725.969971,1708.284424,48333184
2018-04-29,1725.969971,1774.5,1718.800049,1740.380005,1722.546753,12725398
2018-05-06,1745,1755.569946,1698.349976,1728.469971,1710.758911,15578850
2018-05-13,1728.5,1766.569946,1705.400024,1751.030029,1733.087646,10878278
2018-05-20,1764.349976,1837.400024,1740.5,1792.900024,1774.528687,13542980
2018-05-27,1808.25,1808.25,1716.300049,1732.449951,1714.697998,17674443
2018-06-03,1745,1757.300049,1711.150024,1747.099976,1743.586792,11364463
2018-06-10,1747.099976,1847.099976,1743,1840.050049,1836.349976,25162808
2018-06-17,1867.949951,1867.949951,1799.550049,1809.800049,1806.160767,16887833
2018-06-24,1811.900024,1885.150024,1806,1847.75,1844.034424,19238538
2018-07-01,1852,1921,1841.099976,1912.949951,1909.103271,14779489
2018-07-08,1924,1998,1870.75,1981.099976,1977.116211,45428737
2018-07-15,1990,2011.699951,1970,1996.599976,1992.585083,11592833
2018-07-22,2001,2015,1940.300049,1943.75,1943.75,11197129
2018-07-29,1943,1985,1928,1979.449951,1979.449951,9223652
2018-08-05,1997,1998.949951,1960.5,1993.099976,1993.099976,9045273
2018-08-12,1997.800049,2024.599976,1982.400024,2012.75,2012.75,10237136
2018-08-19,2024,2046,2003.699951,2043,2043,7581222
2018-08-26,2043,2092,2035,2078.399902,2078.399902,9959126
2018-09-02,2084.800049,2107.25,2048.399902,2079.850098,2079.850098,11091899
2018-09-09,2084.399902,2093.399902,2018.150024,2065.399902,2065.399902,11159983
2018-09-16,2070,2121,2050.149902,2103.149902,2103.149902,8300162
2018-09-23,2115,2211.899902,2098.149902,2183.699951,2183.699951,14088128
2018-09-30,2190.899902,2275.949951,2155.600098,2162.850098,2162.850098,7674494
2018-10-04,2156.600098,2156.649902,2056.350098,2064.800049,2064.800049,4762419
