Date,Open,High,Low,Close,Adj Close,Volume
2016-10-16,223.636002,254.591003,223.227005,252.182007,245.353317,193555961
2016-10-23,253.772995,265.091003,250,251.682007,244.866867,115509991
2016-10-30,251.682007,254.317993,241.227005,245.272995,238.631424,55662144
2016-11-06,250.727005,271.27301,222.727005,251.272995,244.468933,167123973
2016-11-13,251.272995,255.272995,238.455002,240.544998,234.031433,89072694
2016-11-20,242,242.727005,231.682007,236.455002,230.05217,101862309
2016-11-27,233.317993,243.636002,230.455002,235.908997,229.52095,114067867
2016-12-04,236,245.272995,228.182007,244.044998,237.436676,59145460
2016-12-11,243.182007,243.908997,231.682007,232.363998,226.07196,81224493
2016-12-18,232.182007,235.408997,227.408997,228.955002,222.75528,42577490
2016-12-25,229.317993,234.091003,224.272995,232.091003,225.806366,42983918
2017-01-01,233,237.636002,225.544998,234.682007,228.327194,50428051
2017-01-08,234.455002,245.455002,232.727005,243.682007,237.083496,61746670
2017-01-15,243.091003,247.363998,238.682007,239.5,233.01474,46730091
2017-01-22,238,249.091003,231.955002,247.272995,240.57724,200825143
2017-01-29,248.182007,261.364014,238.908997,255.955002,249.024155,131189839
2017-02-05,257.77301,266.091003,253.272995,256,249.067947,85416813
2017-02-12,256.817993,260.364014,248.044998,257.27301,250.306473,89208564
2017-02-19,257.317993,262.5,255.544998,258.635986,251.632523,77522658
2017-02-26,259.091003,259.591003,250.044998,250.863998,244.071014,82498086
2017-03-05,250.863998,253.955002,244.908997,245.955002,239.294937,62048157
2017-03-12,245.955002,262,245.955002,255.091003,248.183563,92629380
2017-03-19,254.272995,254.272995,240.455002,249.772995,243.009552,85428145
2017-03-26,254.544998,257.5,247.455002,251.682007,244.866867,81421444
2017-04-02,253.455002,261.27301,250.682007,252.136002,245.308594,67028145
2017-04-09,253.091003,259.954987,251,257.091003,250.12941,57561851
2017-04-16,257.27301,265.091003,242.727005,244.682007,238.056412,92590629
2017-04-23,245.272995,254,241.091003,253.182007,246.326248,77585861
2017-04-30,253.182007,274.317993,246.591003,271.408997,264.059723,211295669
2017-05-07,272.72699,280.135986,266.635986,269.591003,262.290924,87463020
2017-05-14,272.27301,284.408997,271.091003,279.135986,271.577454,104511731
2017-05-21,281.408997,293.635986,274.72699,292.317993,284.402527,128240220
2017-05-28,290.22699,297.635986,285.27301,289.22699,281.395203,188630417
2017-06-04,289.545013,297.27301,287.364014,292.864014,284.933746,65985231
2017-06-11,290.908997,293.091003,285.364014,287.72699,282.326935,76381722
2017-06-18,289.091003,295.399994,284.600006,291.850006,286.372589,58830109
2017-06-25,291.850006,296.899994,283.450012,290.149994,286.942017,82420103
2017-07-02,291.399994,295.100006,288.5,289.700012,286.497009,39845768
2017-07-09,291,299.5,288.600006,298.25,294.952454,40043390
2017-07-16,300,306,296.200012,302.049988,298.710419,53223064
2017-07-23,302.200012,314.450012,293.850006,296.149994,292.875671,118892305
2017-07-30,298.850006,306.450012,293.899994,296.25,292.974579,65087253
2017-08-06,297.25,303,261.549988,286.950012,283.777435,69555854
2017-08-13,287.549988,297.850006,287.299988,293.149994,289.908844,31903755
2017-08-20,295.25,300.149994,292.149994,297.700012,294.408569,40081578
2017-08-27,299.700012,302.799988,297,298.299988,295.001892,52454210
2017-09-03,299.899994,300,290.049988,292,288.771576,42490520
2017-09-10,293,295.600006,289.049988,291.600006,288.376007,59335244
2017-09-17,293.899994,295.5,275.75,277.100006,274.036316,71306477
2017-09-24,278.950012,284.75,269.149994,276.600006,273.54184,84741184
2017-10-01,276.600006,280.700012,270.549988,271.950012,268.943237,50593682
2017-10-08,273.350006,276.299988,264.049988,271.299988,268.300415,77994035
2017-10-15,274.600006,276.549988,256.600006,257.850006,254.999146,56524687
2017-10-22,258.350006,314.649994,255,301.149994,297.820404,241826812
2017-10-29,298.600006,320.399994,295.25,315.899994,312.407318,137923280
2017-11-05,314.799988,324.200012,303.899994,318.5,314.978577,74761676
2017-11-12,317,332.350006,309.799988,325.100006,321.505615,69873736
2017-11-19,323.350006,323.899994,315.200012,317.200012,313.692963,53917004
2017-11-26,315.049988,318.600006,304.399994,305.25,301.875092,66083491
2017-12-03,307.25,311.899994,298.149994,310.75,307.31427,41882076
2017-12-10,311,312.350006,300.200012,303.149994,299.798279,67997645
2017-12-17,298,319.200012,287,316.600006,313.099609,60773433
2017-12-24,316.600006,319.200012,310.5,314,310.528351,46314839
2017-12-31,314,316.350006,307.5,312.899994,309.440491,36435825
2018-01-07,313.5,318.799988,308.549988,317.700012,314.187408,43323586
2018-01-14,320.799988,355,320.25,353.600006,349.690521,150571738
2018-01-21,352.399994,364.799988,344.799988,360.799988,356.810883,80754195
2018-01-28,360,365.700012,333.700012,335.100006,331.39505,100282673
2018-02-04,327.600006,338.399994,313,326.75,323.13736,67438770
2018-02-11,328.850006,334,316.549988,321.049988,317.500366,64911183
2018-02-18,329.5,329.600006,313.950012,322.75,319.18158,78530001
2018-02-25,325,327.799988,304.25,304.950012,301.5784,53225962
2018-03-04,304.450012,307.700012,285.350006,292.700012,289.463837,98783556
2018-03-11,295.600006,307.450012,293.75,298.100006,294.804138,83212015
2018-03-18,298.100006,300,273.549988,275.549988,272.503448,94616071
2018-03-25,276.100006,287.299988,275.950012,278.350006,275.272491,74168461
2018-04-01,273,282.950012,258.799988,280.649994,277.547058,205955020
2018-04-08,277.75,294.450012,274.350006,288.25,285.063019,133717287
2018-04-15,285,294.899994,279.700012,282.149994,279.030457,90063702
2018-04-22,280,291.700012,275.25,287.899994,284.716888,65595119
2018-04-29,288.950012,291,275.549988,282.850006,279.722748,50535071
2018-05-06,284,314.5,282.850006,310.950012,307.512085,159900306
2018-05-13,310,317.5,284.600006,286.100006,282.936798,80480000
2018-05-20,289.5,300.950012,286.850006,295.649994,292.381195,75358859
2018-05-27,293.75,302.299988,279.299988,289.299988,286.10141,110550350
2018-06-03,293.299988,293.299988,281.100006,288.25,285.063019,78076233
2018-06-10,285.399994,292.899994,280,282.5,279.376617,100648293
2018-06-17,284,302.700012,283.399994,300.649994,297.325928,123016610
2018-06-24,299.799988,300.5,269.600006,275.399994,272.355103,107522976
2018-07-01,274,279.899994,267.049988,270.049988,267.06424,125518836
2018-07-08,273.899994,275.950012,266.049988,267.75,264.789673,80540119
2018-07-15,265.299988,267.700012,256.5,265.799988,262.861237,96771521
2018-07-22,265.350006,295.149994,265.350006,293.200012,289.958313,114435214
2018-07-29,300,308.5,294.100006,305,305,121092717
2018-08-05,306.950012,345.850006,306.799988,328.600006,328.600006,177261500
2018-08-12,324,342.200012,322,340,340,92201206
2018-08-19,340,342.450012,327.299988,330.149994,330.149994,65716287
2018-08-26,331,346.799988,330.950012,342.600006,342.600006,105538850
2018-09-02,343.600006,344,322.450012,335.100006,335.100006,70636307
2018-09-09,331.799988,336.700012,318.5,328.350006,328.350006,55679570
2018-09-16,327.299988,333.700012,308.350006,317.100006,317.100006,72164104
2018-09-23,316.799988,316.799988,300.049988,305.549988,305.549988,129257143
2018-09-30,306.299988,315.049988,300.549988,303.700012,303.700012,40209930
2018-10-04,299,321.25,294.799988,316.5,316.5,56268976
