Date,Open,High,Low,Close,Adj Close,Volume,Percent Returns
2013-11-11,86,86.989998,84.864998,85.650002,62.788826,7703870,-2.2942314609
2013-11-12,85.355003,86.154999,83.205002,83.684998,61.348305,6526170,-0.4540826352
2013-11-13,83.220001,84.110001,82.540001,83.305,61.069733,6143940,3.8113020733
2013-11-14,84.599998,87.440002,84.339996,86.480003,63.397285,9110380,0.901939255
2013-11-18,87.5,87.800003,86.644997,87.260002,63.96909,5743530,1.6846261218
2013-11-19,87.309998,89.57,87.154999,88.730003,65.04673,7074150,0.9692216657
2013-11-20,88.589996,90.900002,88.5,89.589996,65.677177,12772210,-0.8148279577
2013-11-21,89.324997,90.150002,88.43,88.860001,65.142021,8689280,-1.5811345491
2013-11-22,89.400002,89.739998,86.724998,87.455002,64.112038,6465290,1.4864759096
2013-11-25,87.800003,89.099998,87.375,88.754997,65.065048,5100860,0.3380201917
2013-11-26,88.035004,89.540001,88.035004,89.055,65.284981,6106120,3.2676397654
2013-11-27,88.849998,92.489998,88.849998,91.964996,67.418259,8655560,-0.5056330511
2013-11-28,93,93.345001,91.035004,91.5,67.07737,8841820,0.387978837
2013-11-29,91.900002,92.900002,91.199997,91.855003,67.337616,4435770,1.6765428702
2013-12-02,91.525002,94,91.199997,93.394997,68.46656,8022250,-0.0749373125
2013-12-03,93.025002,94.324997,92.580002,93.324997,68.415253,7793290,-0.1660930787
2013-12-04,93.199997,94.190002,92.830002,93.169998,68.30162,5742100,0.0805046791
2013-12-05,94.5,94.68,92.910004,93.245003,68.356606,3876070,-0.5791086234
2013-12-06,93.199997,93.625,92.110001,92.705002,67.960747,3647460,0.3991009693
2013-12-09,94.824997,94.824997,92.095001,93.074997,68.231979,5285470,2.0735966049
2013-12-10,93.110001,95.400002,92.824997,95.004997,69.646835,7635480,-0.9473136863
2013-12-11,94.599998,94.949997,93.504997,94.105003,68.987061,4929040,-1.0148236348
2013-12-12,93.339996,94.019997,92.860001,93.150002,68.286964,3336530,-1.0681731289
2013-12-13,92.5,93.400002,91.800003,92.154999,67.557541,5013050,-0.8626749751
2013-12-16,92.199997,92.959999,90.125,91.360001,66.974739,5222130,1.1821367456
2013-12-17,92.175003,93.5,91.32,92.440002,67.766472,6180220,2.0553821955
2013-12-18,92.510002,94.775002,91.555,94.339996,69.159332,5987780,1.8019939811
2013-12-19,94.610001,96.300003,94.205002,96.040001,70.405579,7622460,0.3488217887
2013-12-20,96.300003,96.620003,95.68,96.375,70.651169,5645780,2.4072524547
2013-12-23,96.305,99.5,96.220001,98.695,72.351921,8356250,0.1722497458
2013-12-24,98.800003,99.419998,98.035004,98.864998,72.476547,5890190,1.0215966829
2013-12-26,98.599998,100.800003,98.349998,99.875,73.216965,9029620,0.8660793301
2013-12-27,99.889999,101,99.565002,100.739998,73.851082,6678510,1.4790683771
2013-12-30,101.724998,102.5,100.599998,102.230003,74.94339,8899370,-0.4988818894
2013-12-31,102.599998,102.885002,101.055,101.720001,74.569511,6193970,-0.1769597229
2014-01-01,101.980003,102.269997,101.154999,101.540001,74.437553,2592560,-0.6204354944
2014-01-02,101.764999,104,99.169998,100.910004,73.975716,13790330,-1.4914380822
2014-01-03,100.510002,100.970001,98.599998,99.404999,72.872414,7380140,4.0490877659
2014-01-06,99.870003,104.169998,99.650002,103.43,75.823082,11094920,-0.6526073419
2014-01-07,103.544998,104.620003,101.400002,102.754997,75.328255,8881400,-0.121650236
2014-01-08,102.724998,103.370003,101.800003,102.629997,75.236618,4745410,-0.0682154533
2014-01-09,102.900002,103.199997,100.779999,102.559998,75.185295,5221660,-0.224248638
2014-01-10,103,103.400002,101.519997,102.330002,75.016693,4793600,-0.3908943307
2014-01-13,102.324997,103.125,101,101.93,74.723457,6294510,-0.9271037875
2014-01-14,101.5,102.489998,100.209999,100.985001,74.030693,4514970,-1.9309828695
2014-01-15,100.824997,101.949997,98.519997,99.035004,72.601173,7431180,3.3422407652
2014-01-16,99.695,102.599998,98.620003,102.345001,75.027679,7167370,-2.2717136165
2014-01-17,102.349998,102.459999,99.199997,100.019997,73.323265,4442060,-1.319747559
2014-01-20,99.900002,101.025002,98.150002,98.699997,72.355583,4632080,0.3799333633
2014-01-21,99.050003,100.184998,98.385002,99.074997,72.630486,3877800,0.3835565688
2014-01-22,99.099998,100,98.699997,99.455002,72.909065,3302930,-0.0301471429
2014-01-23,99.445,100.735001,99.010002,99.425003,72.887085,4586290,-2.4340196895
2014-01-24,98.504997,99.480003,96.540001,97.004997,71.112999,6435990,-5.705883674
2014-01-27,96,96,90.864998,91.470001,67.055374,6295430,1.7382708208
2014-01-28,91.525002,94.650002,90.800003,93.059998,68.220978,13972210,0.263289981
2014-01-29,93.724998,94.419998,92.25,93.305,68.400597,5357420,-3.9494158216
2014-01-30,92.330002,92.370003,88.07,89.620003,65.699173,11665950,2.359962735
2014-01-31,90.199997,92.114998,89.82,91.735001,67.249649,7177520,-7.0583892564
2014-02-03,90.885002,91.489998,84.730003,85.260002,62.502907,9276840,-1.0907876653
2014-02-04,83.900002,86.5,82.625,84.330002,61.821133,8174160,0.4150538619
2014-02-05,84.764999,85.650002,83.324997,84.68,62.077724,6375620,-0.525510568
2014-02-06,85.425003,86.120003,82.764999,84.235001,61.751499,8701340,3.140029038
2014-02-07,85.599998,87.285004,84.790001,86.879997,63.690514,10627740,-2.1696653288
2014-02-10,87.010002,88.300003,84.065002,84.995003,62.308643,7592800,1.1353497138
2014-02-11,85.349998,86.644997,85.059998,85.959999,63.016064,5021260,-1.8845861271
2014-02-12,86.254997,86.525002,83.614998,84.339996,61.828472,4871450,-3.3554427805
2014-02-13,85,85,80.815002,81.510002,59.753853,5406540,2.3493765331
2014-02-14,81.589996,83.800003,80.400002,83.425003,61.157696,6479960,1.462388315
2014-02-17,83.5,85.845001,81.885002,84.644997,62.052059,4775170,2.9121805612
2014-02-18,85.595001,87.879997,85.595001,87.110001,63.859127,8108500,-0.258304502
2014-02-19,86.5,87.389999,85.849998,86.885002,63.694176,3571120,-0.1093318171
2014-02-20,86.199997,87.300003,85.25,86.790001,63.624538,5642830,2.085481548
2014-02-21,87,89,86.900002,88.599998,64.951416,6027990,-0.3611637966
2014-02-24,88.699997,89.860001,87.559998,88.279999,64.716835,6570500,-2.8545555418
2014-02-25,88.285004,89.440002,85.339996,85.760002,62.869457,8792630,0.0641360717
2014-02-26,85.894997,86.989998,84.605003,85.815002,62.909779,9460400,2.0742355493
2014-02-28,85.995003,87.949997,85.364998,87.595001,64.214676,7861200,-0.8162651167
2014-03-03,87.449997,88.129997,86.209999,86.879997,63.690514,5002660,2.5322342351
2014-03-04,86.800003,89.294998,86.614998,89.080002,65.303307,7112430,0.6623217412
2014-03-05,89.779999,90.300003,88.199997,89.669998,65.735825,7324670,1.2936325056
2014-03-06,89.699997,91.790001,89.044998,90.830002,66.586205,8871320,3.5836011378
2014-03-07,91.5,94.695,90.800003,94.084999,68.972389,9481220,3.3427361781
2014-03-10,93.525002,98.165001,93.199997,97.230003,71.277954,9860380,-3.6614224365
2014-03-11,97.800003,97.894997,93.199997,93.669998,68.668167,7460960,0.9715040158
2014-03-12,93.43,96.580002,92.639999,94.580002,69.335281,7010040,-1.8291539051
2014-03-13,94.669998,95.959999,92.279999,92.849998,68.067032,7074890,1.1739486452
2014-03-14,92.114998,94.339996,91.440002,93.940002,68.866104,6366140,0.9314321019
2014-03-18,94.324997,96.084999,94.080002,94.815002,69.507545,6786760,2.4837965432
2014-03-19,95.025002,97.699997,94.330002,97.169998,71.233971,7637420,-2.372135059
2014-03-20,97.099998,97.459999,94.285004,94.864998,69.544205,5932150,3.4575389855
2014-03-21,95.114998,98.879997,95.114998,98.144997,71.948723,9555530,-0.2241457434
2014-03-24,99.105003,99.900002,97.32,97.925003,71.787453,5735930,0.1225269825
2014-03-25,97.550003,99.839996,97.550003,98.044998,71.875412,6176300,1.7390147273
2014-03-26,98.665001,100.400002,98.504997,99.75,73.125336,7177010,0.2656521127
2014-03-27,99.900002,100.800003,98.610001,100.014999,73.319595,11328260,-1.5297684064
2014-03-28,100.5,101.095001,98.099998,98.485001,72.197975,5572950,5.1987649238
2014-03-31,98.879997,104.745003,98.599998,103.605003,75.951378,14044790,-1.2692488608
2014-04-01,104.470001,104.470001,100.355003,102.290001,74.987366,6983260,0.8358541357
2014-04-02,103.010002,104,101.239998,103.144997,75.614151,8617950,2.4916407512
2014-04-03,103.144997,106,102,105.714996,77.498184,10156330,0.671628641
2014-04-04,106,106.900002,104.610001,106.425003,78.018684,6336830,-0.5402949376
2014-04-07,106.135002,107.400002,104.809998,105.849998,77.597153,5873650,0.6140805192
2014-04-09,106.125,106.900002,105.559998,106.5,78.073662,5582160,0.7887205291
2014-04-10,106.599998,108.5,106.254997,107.339996,78.689445,4774920,-1.2669882219
2014-04-11,106.025002,107.455002,105.199997,105.980003,77.692459,8329900,-4.4678222889
2014-04-15,106,106.949997,100.300003,101.245003,74.221298,5967660,0.261730804
2014-04-16,101.095001,102.699997,99.584999,101.510002,74.415558,6801940,2.9455305569
2014-04-17,102,105.199997,100.565002,104.5,76.607491,5784390,5.0813359754
2014-04-21,105.790001,111,104.955002,109.809998,80.500175,7471300,0.988066175
2014-04-22,109.889999,112.599998,108.720001,110.894997,81.29557,9444640,0.4238250621
2014-04-23,109.800003,112.004997,109.5,111.364998,81.640121,5895760,0
2014-04-24,111.364998,111.364998,111.364998,111.364998,81.640121,0,0.0673602627
2014-04-25,111.110001,113.555,110.730003,111.440002,81.695114,5307170,0.0628042456
2014-04-28,111.5,112.900002,111.035004,111.510002,81.746422,4354150,-4.7663920997
2014-04-29,111.5,111.605003,105.779999,106.195,77.850067,4916100,1.9869141538
2014-04-30,104.605003,109,104.559998,108.305,79.396881,8012250,0.6970991719
2014-05-02,108.514999,110.309998,106.580002,109.059998,79.950356,6893020,1.292877295
2014-05-05,108.25,111.800003,108.25,110.470001,80.984016,5636820,0.6608081773
2014-05-06,111,111.779999,110.205002,111.199997,81.519165,3167930,-1.3354381145
2014-05-07,110.699997,111.080002,108.800003,109.714996,80.430527,3950870,-0.1412709878
2014-05-08,110.495003,110.495003,108.529999,109.559998,80.316902,2890720,3.354327586
2014-05-09,108.699997,113.82,108.324997,113.235001,83.010994,6863580,2.6405333732
2014-05-12,113.400002,116.870003,111.699997,116.224998,85.202927,7742990,-0.7700592258
2014-05-13,116.970001,118.5,114.18,115.330002,84.546814,6014750,1.5217131659
2014-05-14,115.510002,117.5,114.214996,117.084999,85.833374,3876290,-1.2768494921
2014-05-15,117.004997,117.974998,114.5,115.589996,84.737411,4849850,1.8427173802
2014-05-16,116.525002,125.190002,114.620003,117.720001,86.298882,9082460,5.5513094596
2014-05-19,119.205002,126,118.5,124.254997,91.0896,6487150,-1.170974513
2014-05-20,125.695,126.5,122.129997,122.800003,90.022964,5006940,-0.87133323
2014-05-21,123,123.595001,120.705002,121.730003,89.238564,3585830,-0.2793187035
2014-05-22,122.400002,123.574997,120.089996,121.389999,88.989304,2903480,4.2837249295
2014-05-23,121.480003,127.199997,120.830002,126.589996,92.801361,6490230,-2.0499343754
2014-05-26,127.5,129.539993,120.150002,123.995003,90.898994,5416590,-0.7661536936
2014-05-27,124,125,120,123.044998,90.202568,4681320,-2.0236519209
2014-05-28,121.599998,122.699997,117.135002,120.555,88.377182,8083390,0.2654406881
2014-05-29,120.495003,122.589996,120,120.875,88.611771,5385000,0.2192428814
2014-05-30,121.004997,124.985001,120.385002,121.139999,88.806046,7159220,1.2341074165
2014-06-02,122.294998,123.860001,121.025002,122.635002,89.902008,4317290,3.991510401
2014-06-03,123.120003,129.399994,123.105003,127.529999,93.490456,10836730,-0.1372043795
2014-06-04,127.625,129.199997,124.535004,127.355003,93.362183,6931900,1.5900324439
2014-06-05,128,130.5,126.165001,129.380005,94.846672,8962060,-0.4135221529
2014-06-06,129.520004,130.419998,127.300003,128.845001,94.45446,9727620,1.0982255364
2014-06-09,129.865005,131.5,128.600006,130.259995,95.491783,4695220,0.6371930452
2014-06-10,131.5,131.919998,128.119995,131.089996,96.10025,6684240,-1.3425948424
2014-06-11,130.5,132.695007,128.255005,129.330002,94.810013,6276970,0.8544013173
2014-06-12,129.300003,131.100006,128.315002,130.434998,95.620071,4816210,-3.4423369127
2014-06-13,130.434998,131.464996,125,125.945,92.328506,4894270,-1.1830419957
2014-06-16,126.489998,126.489998,122.419998,124.455002,91.236221,5221480,1.8360065571
2014-06-17,124.010002,127.394997,122.900002,126.739998,92.911324,4060440,-2.6866079317
2014-06-18,125.800003,128.440002,121.629997,123.334999,90.415161,4622770,-0.0081170015
2014-06-19,123.620003,125.489998,122.305,123.324997,90.407822,3781760,-1.0500651149
2014-06-20,122.199997,125.294998,121.589996,122.029999,89.458481,6438200,1.6594346153
2014-06-23,122,126.139999,121.330002,124.055,90.942986,5777730,0.8302795336
2014-06-24,124.525002,126.114998,124.099998,125.084999,91.698067,4030850,-1.3750671538
2014-06-25,124.699997,125.785004,123,123.364998,90.437157,3439390,-0.9524647043
2014-06-26,123.5,124.400002,121.745003,122.190002,89.575775,5100300,0.7774802953
2014-06-27,121.599998,124.190002,121.599998,123.139999,90.272209,4364440,0.4385258812
2014-06-30,123.025002,124.800003,122.5,123.68,90.668076,4534840,2.6439140497
2014-07-01,124.019997,128.475006,124.019997,126.949997,93.065262,5701600,1.6542047665
2014-07-02,127.989998,130.899994,127.800003,129.050003,94.604752,4752290,-0.1278624989
2014-07-03,129.610001,130.800003,128.080002,128.884995,94.483788,3235940,-1.4043573274
2014-07-04,128.800003,129.509995,125.660004,127.074997,93.156898,2903990,6.2675079627
2014-07-07,126.18,127.489998,122.629997,123.349998,98.995514,6880770,-3.8751533731
2014-07-08,123.480003,124.764999,117.559998,118.57,95.159286,8730960,0.8771146097
2014-07-09,118.815002,120.889999,117.425003,119.610001,95.993942,6113740,0.7148242751
2014-07-10,119.599998,123.389999,115.489998,120.464996,96.68013,6662840,-5.5617881358
2014-07-11,119.610001,120.864998,112.864998,113.764999,91.302986,6767060,1.0240519406
2014-07-14,112.815002,116.5,112.574997,114.93,92.237976,3693110,2.6624803649
2014-07-15,116,118.599998,115.800003,117.989998,94.693794,3523170,1.7798125187
2014-07-16,119.010002,120.684998,118.099998,120.089996,96.379166,3067470,2.0651309641
2014-07-17,120,123.400002,118.525002,122.57,98.369522,5490970,-0.5099160693
2014-07-18,121.879997,122.699997,120.650002,121.945,97.86792,5874450,-1.3571679055
2014-07-21,122.5,123.675003,119.220001,120.290001,96.539688,4992860,0.9310906412
2014-07-22,120.105003,122.489998,119.385002,121.410004,97.43856,6650760,-2.2897752184
2014-07-23,121.699997,122.364998,118.099998,118.629997,95.207436,6283390,3.0388655777
2014-07-24,119.220001,122.959999,117.535004,122.235001,98.100662,7186180,-3.5505448475
2014-07-25,122.309998,123.300003,116.050003,117.894997,94.617554,7516010,1.2129451159
2014-07-28,117.849998,119.699997,116.690002,119.324997,95.765213,3435780,-0.8380402182
2014-07-30,119.190002,120.235001,116.165001,118.324997,94.962662,3959920,-0.2450805349
2014-07-31,118.044998,119.864998,117.410004,118.035004,94.729927,6920560,-0.9276973263
2014-08-01,117.464996,120.980003,114.5,116.940002,93.85112,11413800,1.1501674141
2014-08-04,118.599998,119.934998,116.830002,118.285004,94.930565,5369610,0.8538556576
2014-08-05,118.5,119.800003,117.010002,119.294998,95.741135,3663610,-2.0788702787
2014-08-06,118.32,120.139999,116.199997,116.815002,93.750801,3978830,0.607799607
2014-08-07,117,119.129997,116.400002,117.525002,94.320618,4116280,-1.7400606938
2014-08-08,116.510002,117.370003,113.910004,115.480003,92.679382,6494630,0.5801851376
2014-08-11,116.5,117.279999,114.925003,116.150002,93.217094,4072400,0.8092968442
2014-08-12,116.5,117.400002,115.709999,117.089996,93.971497,3737670,0.4782641698
2014-08-13,116.565002,118.574997,115.5,117.650002,94.420929,7667550,8.2872971945
2014-08-14,117.264999,127.989998,117.264999,127.400002,102.245872,13958840,0.1452146645
2014-08-18,127,129.289993,124.885002,127.584999,102.394348,10810840,0.7994620953
2014-08-19,129.485001,129.949997,127.199997,128.604996,103.212952,7098360,-0.0777557452
2014-08-20,129,130,127,128.505005,103.132698,6135140,-0.8326573596
2014-08-21,128.5,128.824997,126.014999,127.434998,102.273956,3289410,1.2084669923
2014-08-22,127.5,129.5,127.199997,128.975006,103.509903,4820790,-3.7061526374
2014-08-25,129.5,129.5,123.279999,124.195,99.673668,7707990,0.6401279423
2014-08-26,124,126.764999,123.510002,124.989998,100.311707,5380840,0.3120303795
2014-08-27,126.099998,126.599998,124.400002,125.379997,100.62471,4635680,-0.8135367545
2014-08-28,125.504997,125.800003,123.519997,124.360001,99.806091,6796990,6.2198628739
2014-09-01,124.610001,132.990005,118.800003,132.095001,106.013893,8387520,-0.0832928567
2014-09-02,132,136.649994,129.5,131.985001,105.925591,8189690,-1.9358211558
2014-09-03,132.110001,133.059998,128.309998,129.429993,103.875061,5840220,-0.9928080812
2014-09-04,129.429993,130.820007,127,128.145004,102.843781,6277150,2.1889189391
2014-09-05,128.899994,132.100006,128.009995,130.949997,105.094948,6256580,1.878598389
2014-09-08,131.100006,133.794998,130.565002,133.410004,107.06926,4122570,0.1911174132
2014-09-09,133.005005,134.425003,131.339996,133.664993,107.273888,4542960,0.1346739665
2014-09-10,132.619995,134.199997,131.75,133.845001,107.418358,3923290,-0.0635105593
2014-09-11,133.850006,135,132.509995,133.759995,107.350136,4303960,0.7065012009
2014-09-12,135,135,132.300003,134.705002,108.108566,3322190,-1.0244664609
2014-09-15,133.119995,134.660004,132.699997,133.324997,107.00103,3490530,-4.3277714243
2014-09-16,133.005005,134.600006,127.050003,127.555,102.37027,5184620,2.7635142508
2014-09-17,128.514999,131.5,128.154999,131.080002,105.199287,5810720,1.4876412613
2014-09-18,130.505005,133.600006,130.264999,133.029999,106.764275,3121120,-3.736010009
2014-09-19,133.130005,133.800003,127.404999,128.059998,102.775551,10998660,-2.5339547924
2014-09-22,127.889999,128.744995,123.93,124.815002,100.171265,4707520,-3.3890177987
2014-09-23,124.900002,126.084999,119.669998,120.584999,96.776443,4551720,1.4346683521
2014-09-24,120.625,124.279999,118,122.315002,98.164864,6474750,-3.2498165535
2014-09-25,121.900002,122.845001,117.195,118.339996,94.974686,4231440,3.3969978063
2014-09-26,117.610001,123.480003,117.599998,122.360001,98.200974,3580510,-1.1686767995
2014-09-29,122,123.589996,120.419998,120.93,97.053322,2450340,-4.4033742606
2014-09-30,120,125,114.5,115.605003,92.779701,6167940,1.7603009951
2014-10-01,115,118.464996,114.754997,117.639999,94.412903,4780650,-2.120876423
2014-10-07,117,119.849998,114.464996,115.144997,92.410522,4429790,2.006170899
2014-10-08,115.089996,117.995003,113.805,117.455002,94.264435,3733390,3.3076472585
2014-10-09,118.599998,121.779999,117.754997,121.339996,97.38237,4369230,-5.7853972952
2014-10-10,120.599998,120.599998,113.129997,114.32,91.748413,6544620,-0.2361697526
2014-10-13,114.095001,115.080002,112.404999,114.050003,91.531731,6146300,0.2323533027
2014-10-14,114.510002,116.400002,111.555,114.315002,91.744408,8308940,0
2014-10-15,114.315002,114.315002,114.315002,114.315002,91.744408,0,-4.3651445219
2014-10-16,114.315002,114.730003,107.605003,109.324997,87.739632,10148490,3.5078925337
2014-10-17,109.300003,115,108.504997,113.160004,90.817444,7722900,1.2460326454
2014-10-20,115.099998,115.894997,111.900002,114.57,91.949059,3515780,2.6446676306
2014-10-21,115,118.599998,114.855003,117.599998,94.380806,6091310,2.11733729
2014-10-22,118.800003,120.980003,118.099998,120.089996,96.379166,4001280,2.7063131051
2014-10-27,121.900002,125.589996,120.254997,123.339996,98.987488,9645830,-1.893138252
2014-10-28,118.5,122.199997,118,121.004997,97.113518,7957880,3.1279620619
2014-10-29,121.510002,125.495003,120.684998,124.790001,100.151192,5067480,-0.0961536234
2014-10-30,123.790001,126,123.660004,124.669998,100.054893,7350690,1.2873953101
2014-10-31,125.220001,127,124.514999,126.275002,101.342995,6549280,-0.7642047682
2014-11-03,126.599998,127.495003,124.305,125.309998,100.568527,3385250,-1.651901494
2014-11-05,125.400002,126.019997,122.525002,123.239998,98.907234,3667350,-1.756738036
2014-11-07,123.800003,123.800003,120.559998,121.074997,97.169693,5692610,1.7220719222
2014-11-10,121.489998,123.800003,120.114998,123.160004,98.843025,5981520,1.2260531282
2014-11-11,123.199997,124.879997,122.199997,124.669998,100.054893,5204050,-1.7526309283
2014-11-12,124.099998,124.995003,122.120003,122.485001,98.3013,6225160,-1.5797919254
2014-11-13,123.099998,123.629997,119.595001,120.550003,96.748344,5057720,2.642063827
2014-11-14,120.720001,125,120.5,123.735001,99.304497,8139910,0.0282877421
2014-11-17,124,124.315002,121.410004,123.769997,99.332588,4135840,0.4686125766
2014-11-18,124.080002,127.199997,123.599998,124.349998,99.798073,7948910,-2.7422543519
2014-11-19,124.400002,125.459999,120.400002,120.940002,97.061356,6683370,0.1281550198
2014-11-20,121.400002,121.894997,119.934998,121.095001,97.185745,3071640,-1.7672097899
2014-11-21,120.510002,121.690002,118.300003,118.955002,95.468269,3260770,2.7825622354
2014-11-24,119.794998,123.379997,119.794998,122.264999,98.124733,4129430,-2.3718943521
2014-11-25,122.800003,122.949997,118,119.364998,95.797318,5519730,-0.17591933
2014-11-26,119.5,120.699997,117.629997,119.154999,95.628792,4555780,0.3063125591
2014-11-27,119.495003,120.864998,118.754997,119.519997,95.921715,3700570,0.4769003557
2014-11-28,120.010002,122,119.620003,120.089996,96.379166,4352810,-2.3773633816
2014-12-01,120,121.955002,116.754997,117.235001,94.087883,5190950,0.3752916834
2014-12-02,117,118.800003,116,117.675003,94.440987,4600390,-0.5438592038
2014-12-03,117.5,118.894997,116.165001,117.035004,93.927361,3945540,-0.1452579936
2014-12-04,117.400002,117.949997,115.220001,116.864998,93.790924,3855940,-0.6802779766
2014-12-05,116.800003,118.5,115.300003,116.07,93.152885,3686930,-2.4855655303
2014-12-08,116.205002,116.915001,112.199997,113.184998,90.837509,3577460,-2.1027514086
2014-12-09,112.099998,113.184998,110,110.805,88.927422,4403100,0.8618725054
2014-12-10,111.050003,113.455002,110.839996,111.760002,89.693863,4011650,-0.344486222
2014-12-11,111.105003,113.150002,110.160004,111.375,89.38488,3123120,-0.6419765849
2014-12-12,111.985001,112.904999,109.754997,110.660004,88.81105,3024560,-1.346454073
2014-12-15,109.550003,111.739998,108.080002,109.169998,87.61525,5038900,-5.6654851752
2014-12-16,108.529999,109.199997,102.139999,102.985001,82.651421,5109760,-0.4029718981
2014-12-17,102.199997,104.349998,99.360001,102.57,82.318359,6916990,1.1601883366
2014-12-18,103.330002,106.800003,103,103.760002,83.273407,6801760,1.821505874
2014-12-19,104.550003,108.900002,104.300003,105.650002,84.790237,6809730,1.4576430539
2014-12-22,105.709999,108.364998,105,107.190002,86.026176,3405890,-2.5188937841
2014-12-23,107.599998,108.199997,103.5,104.489998,83.859268,3718810,-0.8661153589
2014-12-24,103.605003,106.099998,102.805,103.584999,83.13295,4917300,1.0088370496
2014-12-26,103.5,105.345001,102.514999,104.629997,83.971626,2796200,2.188659536
2014-12-29,104.794998,108.669998,104.794998,106.919998,85.809479,4637550,-2.272722108
2014-12-30,107.154999,107.82,103.705002,104.489998,83.859268,3118020,0.2727533944
2014-12-31,104.699997,105.949997,104.055,104.775002,84.087997,3015260,1.7322840976
2015-01-01,104.889999,107.199997,104.199997,106.589996,85.54464,2674400,0.3049086419
2015-01-02,107.010002,107.900002,106.330002,106.915001,85.805473,3664240,-0.2384964418
2015-01-05,106.915001,108.699997,105.800003,106.660004,85.60083,3392870,-3.6471094965
2015-01-06,105.410004,105.894997,102.055,102.769997,82.478874,5549800,-1.5422809967
2015-01-07,101.599998,102.580002,99.724998,101.184998,81.206818,5286870,1.0129888355
2015-01-08,102.5,103.489998,99.860001,102.209999,82.029434,4780810,-0.8952018369
2015-01-09,102.699997,103.5,100.404999,101.294998,81.295105,5046040,-1.2093360357
2015-01-12,101.004997,101.199997,99.764999,100.07,80.311974,2409440,-0.7245046673
2015-01-13,100.595001,101.400002,98.915001,99.345001,79.73011,5067780,-2.5366238677
2015-01-14,99.5,99.800003,96.305,96.824997,77.707657,5881870,0.2788631241
2015-01-15,97.794998,98.800003,95.665001,97.095001,77.924355,6814340,0.9784206748
2015-01-16,97.370003,99.254997,96.095001,98.044998,78.686783,4952730,-0.3875746197
2015-01-19,98.599998,99.209999,97.230003,97.665001,78.381813,3389350,2.9130214174
2015-01-20,97.955002,100.824997,97.875,100.510002,80.665092,6121230,-0.5123827293
2015-01-21,101.010002,101.300003,98.199997,99.995003,80.251778,5028900,-0.6700312609
2015-01-22,100.099998,100.959999,98.620003,99.324997,79.714066,3852690,2.2199821045
2015-01-23,101,102.099998,99.5,101.529999,81.483704,5485050,0.1181892762
2015-01-27,101.605003,102.419998,100.154999,101.650002,81.580009,4699280,-2.1101934421
2015-01-28,101.5,101.699997,99,99.504997,79.858513,4527080,0.2110495095
2015-01-29,99.379997,100.275002,97.834999,99.714996,80.027054,7116890,-1.9756318907
2015-01-30,99.599998,100.544998,95.764999,97.745003,78.446014,8125080,2.0001028988
2015-02-02,97.824997,100.959999,97.705002,99.699997,80.015015,4969410,-1.1534535112
2015-02-03,99.699997,100.595001,97.800003,98.550003,79.092079,5147100,0.9639751662
2015-02-04,98.800003,100.760002,98.699997,99.5,79.854507,4891080,-1.859288919
2015-02-05,99.599998,100,97.125,97.650002,78.369781,5187440,-1.6026636594
2015-02-06,97.879997,98.470001,95.400002,96.084999,77.113777,4718950,-2.5758406309
